space_id,current_revision,history_status_code,history_pages,commit_count_through_snapshot,first_commit_date,last_commit_date,initial_revision,initial_revision_date,initial_revision_rank,initial_tree_status_code,initial_selected_file_count,initial_dependency_signal_count,initial_state_status,current_revision_in_history,history_span_days
jee-ai-tutor/jee-ai-tutor-app,55f05f630ba280cf3585f5c65df883d9af0ccd63,200,1,4,2026-06-10T08:25:00.000Z,2026-06-10T08:39:25.000Z,8f9a8bb78bcd0ac1f2560369adbe0591900680f7,2026-06-10T08:27:23.000Z,2,200,2,0,RESOLVED,True,0.010011574074074074
jenny-yuu/english-teaching-assistant,d521f605d4f77e20363b454f43e369a41ac63295,200,1,5,2025-10-19T17:59:34.000Z,2025-10-19T18:35:13.000Z,718ba4c7d552ba58324f88f86d826b3ca3de734c,2025-10-19T18:04:51.000Z,2,200,3,2,RESOLVED,True,0.024756944444444446
jeyabala2905/12th-biology-ai-tutor,0513871024e80aedf79a2fe51c9e81299af393bd,200,1,5,2026-06-25T15:12:00.000Z,2026-06-25T16:02:45.000Z,877bcd39ed45aa4ceac9b417c89a7e71e5022346,2026-06-25T15:20:08.000Z,2,200,2,1,RESOLVED,True,0.035243055555555555
jimmyyzz/Quiz_Generator,2c8d274f0ee792c827d886acc4b0dc133d106c99,200,1,14,2026-02-07T10:05:27.000Z,2026-06-23T03:35:59.000Z,69fca7ab09c3fefaf9e3c6c23f30169a3c63b06f,2026-02-07T10:29:32.000Z,2,200,6,1,RESOLVED,True,135.72953703703703
jlazoflores/Language_Tutor,99280c86e75619b7ff9a7004d0801b461f329fbc,200,1,18,2025-11-18T15:27:57.000Z,2026-07-06T09:44:24.000Z,4b9febd5949cb2b2902ff989f304036e78744b5e,2025-11-18T16:53:13.000Z,2,200,5,2,RESOLVED,True,229.7614236111111
john-supplychain/cpim-ai-tutor,94291b6839b643496a8d84d99cc2d8d551c60807,200,1,18,2026-06-01T07:08:35.000Z,2026-06-27T15:36:48.000Z,2ad88eceae69647262977116492debfc5767be95,2026-06-01T07:08:35.000Z,1,200,3,0,RESOLVED,True,26.35292824074074
jonowrenn/cs-study-assistant,adb0a2fb2e4dffc1350bcc17a78f412316a0e5db,200,1,7,2025-08-12T22:22:03.000Z,2026-03-24T22:02:37.000Z,2149ac3dc9ca24b31a32c50ad3082e3ebceeabad,2025-08-12T22:33:26.000Z,2,200,3,1,RESOLVED,True,223.98650462962962
jsilbersky/AI-language-tutor,45481300487d07641fa624d460992f48c0ca3fee,200,1,14,2025-04-28T18:37:54.000Z,2025-04-28T21:20:16.000Z,9a408def473ad1500328c6fcac9bc9fd3aa93f3b,2025-04-28T18:45:05.000Z,2,200,2,0,RESOLVED,True,0.11275462962962964
jyoti210303/quiz-question-generator,4a0f52b7f1b24af957993fd8bb7ef2b460ebd7c9,200,1,2,2025-08-18T17:30:40.000Z,2025-08-18T17:33:03.000Z,4a0f52b7f1b24af957993fd8bb7ef2b460ebd7c9,2025-08-18T17:33:03.000Z,2,200,2,1,RESOLVED,True,0.0016550925925925926
kalai1915/AI-Tutor-Image-Gen,788a018a194353207177065597a472e4c6ecd08b,200,1,3,2025-03-04T04:20:44.000Z,2025-03-04T05:09:49.000Z,10114eceba167dd83183a2974edff4b1f65e1e60,2025-03-04T04:30:05.000Z,2,200,2,0,RESOLVED,True,0.03408564814814815
kanagaraj/StudyAssistant,2350a3807d930d19677ea8b86a04ae7a9a3630b6,200,1,9,2026-08-07T05:55:25.000Z,2026-08-07T06:29:54.000Z,49dab4917f675b65105bfd49000c36d7429dfb74,2026-08-07T06:06:57.000Z,2,200,3,2,RESOLVED,True,0.023946759259259258
karibubybsf/ai_tutor,dcf5304fe7927ae4feae39963e8126cc2e9be866,200,1,28,2024-12-18T12:50:56.000Z,2025-08-25T10:30:24.000Z,c450a86aab85dfd6665d3d076eefb09cb2688ebc,2024-12-18T13:06:20.000Z,2,200,4,1,RESOLVED,True,249.9024074074074
karibubybsf/ai_tutor_v2,90783743dd9f47b4879d75ae20e8e344ed024b20,200,1,58,2024-12-18T12:50:56.000Z,2025-03-10T17:16:44.000Z,c450a86aab85dfd6665d3d076eefb09cb2688ebc,2024-12-18T13:06:20.000Z,2,200,4,1,RESOLVED,True,82.18458333333334
karibubybsf/ai_tutor_v3,b8b01f861549b8dc6f524c5edca7b98170fb4c5b,200,1,64,2024-12-18T12:50:56.000Z,2025-03-12T14:28:08.000Z,c450a86aab85dfd6665d3d076eefb09cb2688ebc,2024-12-18T13:06:20.000Z,2,200,4,1,RESOLVED,True,84.0675
kastan/ai-teaching-assistant,bfad9ae262c5b80b0281c5b04ca30068fcabbe53,200,1,19,2023-03-31T02:19:49.000Z,2023-04-07T17:45:26.000Z,36cfe46281a7ec1c6fd9430bfaafdb587d6926e4,2023-03-31T02:21:41.000Z,2,200,2,0,RESOLVED,True,7.642789351851852
kastan/ai-teaching-assistant-beta,6903e33c10053bc9e2457718c84b133ccdd88f36,200,1,10,2023-03-31T16:00:59.000Z,2023-03-31T17:18:02.000Z,493fae21cd9ed47b0f7da0329f520e2b2cc8f47d,2023-03-31T16:03:46.000Z,2,200,4,0,RESOLVED,True,0.05350694444444445
kavyasri0821/AI_Converstational_Data_Science_Tutor,d744122871c40542b9bc8c641b337c004257a9e0,200,1,5,2025-03-23T12:51:02.000Z,2025-03-23T13:32:26.000Z,c7da853994abfaa84aa8d71522c157cd0297a831,2025-03-23T12:57:42.000Z,2,200,2,0,RESOLVED,True,0.02875
ke955/smm2-course-generator,667d62c15935550f40bc31ca4dc9b77728649e82,200,1,5,2026-04-13T10:48:15.000Z,2026-04-16T09:57:33.000Z,dadec55a4f6d0b7cb2e699013de4fc8645a5433e,2026-04-13T10:51:30.000Z,2,200,2,1,RESOLVED,True,2.9647916666666667
khankashif/education_assistant_chatbot,38a2f02de7bb3c8a9c011c9f9708f2927b94dc8b,200,1,4,2025-02-18T11:32:11.000Z,2025-02-18T11:35:47.000Z,70a0e1f8339fd542cb8a97beed03827803f53f70,2025-02-18T11:33:05.000Z,2,200,2,1,RESOLVED,True,0.0025
kinely/Study-Assistant,36325cc57ec0c033d2336981d37439a864f89d80,200,1,7,2024-11-25T05:06:42.000Z,2024-11-25T06:37:26.000Z,f4947f0576279ed67e7df8e95ee7d45e1d3a6950,2024-11-25T05:15:35.000Z,2,200,2,1,RESOLVED,True,0.06300925925925926
king011/AI-quiz-generator,16aaa0ef245f5463fe427767e434a3f4d1917222,200,1,3,2025-02-27T09:39:01.000Z,2025-02-27T09:42:44.000Z,a1366ba1b8e617dd70f17561c276e328d613cc53,2025-02-27T09:39:01.000Z,1,200,3,1,RESOLVED,True,0.0025810185185185185
kodamkarthik281/AI_Conversational_Tutor,c961811a4c604f36f8eeebe47b3d852643e2d054,200,1,10,2025-03-24T18:15:56.000Z,2025-05-13T07:38:50.000Z,8f1bfb7ea10098a2be3144f135d815685f67ba03,2025-03-24T18:18:15.000Z,2,200,3,1,RESOLVED,True,49.55756944444445
kollalekhan/StudyAssistant,3b9c18485094d324b82ffc4a3a4e71828cc2ff39,200,1,5,2026-08-13T17:03:13.000Z,2026-08-13T17:16:40.000Z,4771738c9a1e7799af34fc5644dea7c69bca614c,2026-08-13T17:03:13.000Z,1,200,2,0,RESOLVED,True,0.009340277777777777
kousarshaik/AI_TUTOR,ddf0d5c29b62753d45c06c0f7868279b71ba4119,200,1,4,2026-07-03T08:14:11.000Z,2026-07-03T10:06:05.000Z,e69e4b60e27e6108598742edce259927db05db8d,2026-07-03T09:36:59.000Z,2,200,2,0,RESOLVED,True,0.07770833333333334
kr1shnasharma/academic-tutor-ai,377ee313cf5b0a9ef7661549a5fb23da0af02e24,200,1,6,2026-06-23T13:14:53.000Z,2026-07-08T16:12:51.000Z,2a18e19e9f55893add07b90743694f0a9a87d21d,2026-06-23T13:14:53.000Z,1,200,10,2,RESOLVED,True,15.123587962962963
kr1shnasharma/swp1-academic-ai-tutor,1d237950cda1aeab4f32310edca55e5aa2427a1e,200,1,41,2026-04-12T11:17:20.000Z,2026-04-13T17:20:13.000Z,8a1093332f1335febb7eb17e59dedfff2bba17b0,2026-04-12T11:17:22.000Z,2,200,5,2,RESOLVED,True,1.2520023148148147
krishala/TutorChatbot,a5510bc44b20f7ca3266c93d53e916616da7366d,200,1,10,2025-12-09T07:51:07.000Z,2025-12-09T08:05:23.000Z,5d44e425d9a7955f4974426bc10a96d38570251d,2025-12-09T07:51:07.000Z,1,200,3,0,RESOLVED,True,0.009907407407407408
krishnachaithanya26/StudyAssistant,e1646cdbe837e938ae39d13dd1bf64702dd90cc3,200,1,7,2026-02-25T08:33:18.000Z,2026-02-25T08:50:42.000Z,3130ae9c21eef7bfc29c3bb159506c0f8c5c14d7,2026-02-25T08:39:57.000Z,2,200,3,2,RESOLVED,True,0.012083333333333333
kunalhugface/Football_Tutor_Chatbot,521ff99d1f024eda41ae16004951ac7d343589e7,200,1,14,2026-05-19T12:11:50.000Z,2026-05-19T13:32:11.000Z,e84299280aed2ea347a0d8b7f770dcba63aaf2d1,2026-05-19T12:11:50.000Z,1,200,3,0,RESOLVED,True,0.05579861111111111
kundan857/StudyAssistant,72394b54b77aeccafe18269aa0634bf30f964c23,200,1,5,2026-05-08T04:55:38.000Z,2026-05-08T05:25:17.000Z,ef41d22aeecb2f71fe8efd02e1c73a78293f917e,2026-05-08T05:00:42.000Z,2,200,3,2,RESOLVED,True,0.020590277777777777
lekhankolla/StudyAssistant,e26c709e9b254928ac32d9524c8d9fbc91ec10d2,200,1,4,2026-08-13T17:31:56.000Z,2026-08-13T17:38:34.000Z,3d608aeadd3d4650d6e1abe64c330216057d75ff,2026-08-13T17:31:56.000Z,1,200,2,0,RESOLVED,True,0.004606481481481481
louiecerv/problem_solving_ai_tutor,4a228f8b45069491067516f2df8c5b53ca1a576b,200,1,14,2025-02-28T07:07:42.000Z,2025-03-10T02:25:16.000Z,f28ca6486181dfcef504bc5047e0a8c428612867,2025-02-28T08:32:35.000Z,2,200,3,2,RESOLVED,True,9.80386574074074
lynnnnrz/ai-teaching-assistant,9ea16ceb7a305fd6f098fa06f0c65f456e9d234d,200,1,10,2025-04-25T23:35:10.000Z,2025-04-26T01:32:57.000Z,8fe50ee1144e7770398710848711332b25a71c3a,2025-04-25T23:41:04.000Z,2,200,7,2,RESOLVED,True,0.08179398148148148
lynnnnrz/ai_teaching_assistant,eb4cabe9f328d17f81ba8181b70f7110c89b109c,200,1,2,2025-04-25T21:07:09.000Z,2025-04-25T21:44:11.000Z,eb4cabe9f328d17f81ba8181b70f7110c89b109c,2025-04-25T21:44:11.000Z,2,200,6,1,RESOLVED,True,0.025717592592592594
maheshj90/StudyAssistant,88de989f9ba8da6fb741c81cfd8fbc18d0a3e8b3,200,1,2,2025-12-09T14:58:28.000Z,2025-12-09T15:03:25.000Z,88de989f9ba8da6fb741c81cfd8fbc18d0a3e8b3,2025-12-09T15:03:25.000Z,2,200,3,2,RESOLVED,True,0.0034375
maria355/Ai_teaching_assistant,e84528c430fccf87b0de1c4727d89a525729975b,200,1,51,2025-04-30T18:28:41.000Z,2026-03-27T20:38:19.000Z,3a62c951aec8a9b155534c11cb07d189fc9e5be3,2025-04-30T18:29:27.000Z,2,200,2,1,RESOLVED,True,331.09002314814813
maria355/Quiz-Generator,ce9d006894fa756f854d6c59a90beb77b0db1af6,200,1,9,2025-04-26T18:12:30.000Z,2026-03-27T20:41:38.000Z,dff3d2210202c14f579860ef2d3692a92cdca9da,2025-04-26T18:12:57.000Z,2,200,3,0,RESOLVED,True,335.10356481481483
marty331/AI_Tutor,e1cbad0923781f6d17d16770a3a962694fe766ee,200,1,14,2024-11-09T09:29:15.000Z,2025-01-08T17:57:04.000Z,db28e1f5177b1bc2e81edff4b976fc8ae50600d2,2024-11-09T09:29:15.000Z,1,200,3,2,RESOLVED,True,60.35265046296296
mashetti-17varshitha/AI_tutor,9b35acc1e2b465c522a980ef6cde7865514be1a2,200,1,4,2026-07-06T08:00:23.000Z,2026-07-06T08:10:15.000Z,701a9ef7486350ccb44a98d7c80523712c100667,2026-07-06T08:06:40.000Z,2,200,2,0,RESOLVED,True,0.006851851851851852
mattdotvaughn/reachy_mini_language_tutor,be6f97fb904b64288472f059a1a158a234e8e459,200,1,410,2025-09-01T12:13:39.000Z,2026-01-05T13:05:48.000Z,3131859670c1b5f8b84f28a8b0bcb20b95efb228,2025-09-01T12:13:39.000Z,1,200,2,0,RESOLVED,True,126.03621527777777
mayankjen/AI-Powered_Teaching-Assistant,71d25d0bccb332ac9c79aecb64d0e96f05f232a9,200,1,6,2024-06-30T01:10:23.000Z,2024-07-21T05:23:55.000Z,0d33e3e2eb13c311184d5731036a921162b3644d,2024-06-30T01:10:58.000Z,2,200,3,1,RESOLVED,True,21.176064814814815
mehakkhan/Kaggle_Study_Assistant,12d44b9b1fde2e8296cd205e5fc3cddbbbe31bd3,200,1,20,2025-05-07T13:19:15.000Z,2025-05-08T15:18:14.000Z,6b1e99e5fdbb6ac279313d2329cc0afcee46caef,2025-05-07T13:23:01.000Z,2,200,2,1,RESOLVED,True,1.082627314814815
mehwishafsa/education_chatbot,fb79756cd1f7d85143704ad4997751f922d38065,200,1,16,2026-06-25T05:28:22.000Z,2026-06-25T06:12:18.000Z,f89cead9cd95acd5c46c8a7ef40ae8be265eec0f,2026-06-25T05:30:04.000Z,2,200,2,1,RESOLVED,True,0.03050925925925926
mercLH44/new-ai-tutor,f1b1699e16fe077f8a2dcfe5555cdf033c8facb7,200,1,3,2024-10-02T15:48:02.000Z,2024-10-02T15:52:25.000Z,189440f1ac0d443586181974f768ecd82f595a06,2024-10-02T15:51:33.000Z,2,200,2,1,RESOLVED,True,0.0030439814814814813
midlajvalappil/AI-Powered-YouTube-Transcript-Tutor,8ea7b7abb907223885cac08f1659c9d60a0e1e90,200,1,6,2025-07-17T19:50:37.000Z,2025-07-17T19:57:38.000Z,d8b23b0b8ac6c4ed9670c3ce560ee88456e50e84,2025-07-17T19:50:37.000Z,1,200,3,0,RESOLVED,True,0.004872685185185185
mithilesh22/StudyAssistant,5656315bd2268677130d09019cb7dbddc930408f,200,1,6,2026-06-14T04:21:45.000Z,2026-06-15T13:52:38.000Z,a063d9e1ceb2efc7d96521a520eb0a893f6dc8a6,2026-06-14T04:24:11.000Z,2,200,3,2,RESOLVED,True,1.3964467592592593
mkT83303/spanish-tutor-chatbot,bfea96517b6c8a1d52cc4d9394cbc59f2bf8f21d,200,1,7,2025-06-10T14:31:25.000Z,2025-06-10T15:30:04.000Z,59b50a2fb66bda07c1d47e05331775f469ca0180,2025-06-10T14:31:25.000Z,1,200,3,1,RESOLVED,True,0.040729166666666664
mogbuehi/LO_AI_Tutor,4b58a567602f1dc7fdb5a4076e6a7c839cc1f6f4,200,1,5,2023-08-29T05:38:05.000Z,2023-09-26T08:47:00.000Z,fdb2b4a8e13c7c8c7d9afaece32d45aa908334e8,2023-08-29T05:39:28.000Z,2,200,3,1,RESOLVED,True,28.13119212962963
mogbuehi/YT_Language_Tutor,6c41827fdde2ab80c7967656d56f62bd40e1b653,200,1,19,2023-09-28T03:59:28.000Z,2023-09-29T00:48:29.000Z,7e2faeb13ff074634b9cfeff32fefde1fd79f868,2023-09-28T04:08:40.000Z,2,200,4,2,RESOLVED,True,0.8673726851851852
mogbuehi/YT_Language_Tutor_2,6c41827fdde2ab80c7967656d56f62bd40e1b653,200,1,19,2023-09-28T03:59:28.000Z,2023-09-29T00:48:29.000Z,7e2faeb13ff074634b9cfeff32fefde1fd79f868,2023-09-28T04:08:40.000Z,2,200,4,2,RESOLVED,True,0.8673726851851852
mohammednouman/CB-Quiz-Generator,653fd052690ddee05525c5a244c371a3a98bf887,200,1,11,2024-02-20T04:48:51.000Z,2024-03-14T08:16:11.000Z,faa1a3c800b52fd8afb253c08b91e457b617ac32,2024-02-20T04:49:20.000Z,2,200,2,1,RESOLVED,True,23.143981481481482
montue/Teaching_Assistant,20b540fc982a9f375e91011c00a2b2abcb269204,200,1,2,2024-10-02T17:54:46.000Z,2024-10-02T17:54:47.000Z,9b289145f759e3fca8b3157d4730acc7dbe30814,2024-10-02T17:54:46.000Z,1,200,3,1,RESOLVED,True,1.1574074074074073e-05
motsimaslam/Afri-AI-Tutor,f1a95239675a54a43ece848aac21e26b008cf268,200,1,4,2025-03-02T14:40:07.000Z,2025-03-02T15:05:34.000Z,80ace653b1ca793338893e66d12375c1c0b3edf1,2025-03-02T14:46:54.000Z,2,200,2,1,RESOLVED,True,0.017673611111111112
mounikathatikonda/AI_TUTOR,c6372c7806affef64d856d3270ab8712c933fff2,200,1,5,2026-07-02T09:55:34.000Z,2026-07-02T10:15:28.000Z,dc2feb196714e9edb4b90428191cd57596396c4e,2026-07-02T10:03:06.000Z,3,200,2,0,RESOLVED,True,0.013819444444444445
mrhamxa/Gradio-based-RAG-study-assistant,afd93dfed419cc71ee741ec348886a2b40d221f9,200,1,6,2025-07-28T10:15:33.000Z,2025-07-28T10:34:24.000Z,24b11e8f4010a689e51bbeeddf8266a8d315ac0b,2025-07-28T10:16:42.000Z,2,200,2,0,RESOLVED,True,0.013090277777777777
muhammadHassan123/quiz-generator-ai,58ca5d13a33ac01dd6afeae60aa9562d6c3d9723,200,1,3,2026-06-10T06:46:07.000Z,2026-06-10T06:50:07.000Z,f3e8aa19bd3a6372f53551f369843e817710bb97,2026-06-10T06:48:20.000Z,2,200,2,1,RESOLVED,True,0.002777777777777778
mukeshpatel1006/Study_Assistant,b9f44506ee1c86d6d062303250d9d472702edbbb,200,1,2,2026-08-13T07:06:00.000Z,2026-08-13T07:08:01.000Z,b9f44506ee1c86d6d062303250d9d472702edbbb,2026-08-13T07:08:01.000Z,2,200,3,2,RESOLVED,True,0.001400462962962963
nakshatravuppula25/AI_TUTOR,c0c3a3896fa8cf5e5b665e38391748974527da64,200,1,3,2026-07-16T15:10:58.000Z,2026-07-16T15:13:06.000Z,5ebddca7882bc4cfcc54db4dbf75fdfa40500093,2026-07-16T15:10:58.000Z,1,200,2,0,RESOLVED,True,0.0014814814814814814
nandigamavamshi/StudyAssistant,ec92410231b0838285d8af3d8b57fd1ab0de43f5,200,1,2,2026-08-09T10:54:34.000Z,2026-08-09T11:06:57.000Z,84b68323eedbc2169e88d9536cd29671f96f1677,2026-08-09T10:54:34.000Z,1,200,2,0,RESOLVED,True,0.008599537037037037
nandini1810/AI_TUTOR,6f92f9832cbb4772eacdf2d02b1149e775b863ee,200,1,12,2026-07-06T08:03:29.000Z,2026-07-06T09:41:26.000Z,8eb1a20b49c31f77effe1c040d66e2dbd1a4c99b,2026-07-06T08:05:01.000Z,2,200,2,1,RESOLVED,True,0.06802083333333334
naveensngc/AI-Tutor,531e98d28cc1c427883294be358cb92ba6720d97,200,1,2,2026-07-03T07:31:59.000Z,2026-07-03T07:32:00.000Z,6ff59c10ef41dfb731661515ceb501b304a6b4f9,2026-07-03T07:31:59.000Z,1,200,2,1,RESOLVED,True,1.1574074074074073e-05
nersyan/quiz-generator,6cecdff4dc48a1b09cb6808b58bdd396659e71d8,200,1,4,2026-03-24T18:56:34.000Z,2026-03-24T20:55:45.000Z,970262b98e19b2cb91d863e825fb7600779f9ac1,2026-03-24T19:00:53.000Z,2,200,2,0,RESOLVED,True,0.0827662037037037
nhu445/ai-english-tutor,254c0af7913e767ba167e77665b4b448ff86f70b,200,1,9,2026-03-25T18:03:49.000Z,2026-03-25T19:51:56.000Z,1264ea7634e7a45a0e444249905495869e845133,2026-03-25T18:03:49.000Z,1,200,9,4,RESOLVED,True,0.07508101851851852
nishayaseen001/StudyAssistant,210f7c27bac1ec34d73efc3129b1fca87f46d967,200,1,88,2025-11-25T10:41:20.000Z,2025-11-26T07:27:27.000Z,e563f4ae211c791e1978302ce9fa29106d4cc9a8,2025-11-25T10:44:53.000Z,2,200,2,1,RESOLVED,True,0.8653587962962963
nohitha05/AI-TUTOR,79e4d486178e5945fe56cd0c008463bc67533c4e,200,1,7,2026-07-03T05:47:54.000Z,2026-07-06T13:12:26.000Z,def325477d6034ec4165762e6177bb02b0b1f14a,2026-07-06T12:33:10.000Z,2,200,2,0,RESOLVED,True,3.3087037037037037
npinar/quiz-generator,1a5f5f13c4fea3b89ad7e113df314a821f8e8627,200,1,2,2025-08-17T03:11:09.000Z,2025-08-17T03:22:56.000Z,1a5f5f13c4fea3b89ad7e113df314a821f8e8627,2025-08-17T03:22:56.000Z,2,200,4,0,RESOLVED,True,0.00818287037037037
nruhh/Ai_tutor,de309b93493ba7d44f89428c6f91c4acf7c9378d,200,1,6,2026-07-02T09:39:14.000Z,2026-07-02T09:50:05.000Z,8ba5abe56a7a496bd2a7950f03bafb4439d5dcb7,2026-07-02T09:39:14.000Z,1,200,2,1,RESOLVED,True,0.007534722222222222
nublelouch/study-assistant,dfaf8092dee22f38bf7ece8a00d431606a37dadd,200,1,9,2026-06-14T15:36:06.000Z,2026-06-14T16:16:27.000Z,c0326087ccfe9798825a8e37a523fdbbf682bf26,2026-06-14T15:47:38.000Z,2,200,3,1,RESOLVED,True,0.02802083333333333
oluinioluwa814/Ai-tutor,ae4babb0501318f59854437982a0fad7d760b9ee,200,1,14,2025-12-23T21:40:49.000Z,2025-12-23T22:22:42.000Z,7208ceb28ec18e2c67804ee9ac82fe0a5f9aa036,2025-12-23T21:42:37.000Z,3,200,2,1,RESOLVED,True,0.02908564814814815
omprasadmahapatra/Ai_Math_Tutor,a3de3e554b59cf564fb6c14333c617945aa59c7e,200,1,5,2025-02-19T04:39:55.000Z,2025-02-19T05:09:17.000Z,11be2914849e1b6aac9f1e6e901ba00a3b60eada,2025-02-19T04:42:58.000Z,2,200,2,1,RESOLVED,True,0.02039351851851852
patilyash22/Python-tutor-chatbot,e066e5d5c461b1d74572f8cbade0d41d24b4f4f3,200,1,4,2025-01-31T12:21:01.000Z,2025-01-31T12:22:27.000Z,36029551c2335583c3ac1e4ebe853bff6c50ca39,2025-01-31T12:21:01.000Z,1,200,3,1,RESOLVED,True,0.0009953703703703704
pattato1/language-tutor,05c383f1d23d0d28e3407334bdc524aecd407e46,200,1,2,2026-02-15T22:05:50.000Z,2026-02-15T22:09:58.000Z,05c383f1d23d0d28e3407334bdc524aecd407e46,2026-02-15T22:09:58.000Z,2,200,6,4,RESOLVED,True,0.0028703703703703703
pattato1/languagetutor,53b20346493e9740729dee904998fe11409314a0,200,1,8,2026-02-15T22:19:13.000Z,2026-02-16T20:42:47.000Z,3a1871f3f188320c8aa344dcda668ecd816e6631,2026-02-15T22:20:08.000Z,2,200,4,2,RESOLVED,True,0.9330324074074074
phanisrigandla/AI_Tutor,0d18d3464b668fe7ad44c25509cae11281590391,200,1,5,2026-07-07T14:09:29.000Z,2026-07-07T14:26:44.000Z,b33cd07387c4f8aa1806273452cf064964efbf40,2026-07-07T14:09:29.000Z,1,200,3,0,RESOLVED,True,0.011979166666666667
philipobiorah/socratic-tutor,184a7abe9dbb0025465353bcfe072b7766949617,200,1,16,2026-08-26T10:40:20.000Z,2026-08-27T15:30:02.000Z,a5373bf5d57e22424638381a511cb5a407fdeb41,2026-08-26T16:14:52.000Z,2,200,3,2,RESOLVED,True,1.2011805555555555
poojithathalla/AI_TUTOR,bf0fe35c4fca7b2dec742b76cc3bdd2e4a267809,200,1,5,2026-07-03T09:52:58.000Z,2026-07-06T10:10:34.000Z,6b8cbecdc74b3d237f1be5d05df376abb124d0e6,2026-07-03T10:01:55.000Z,2,200,2,0,RESOLVED,True,3.0122222222222224
pradeepodela/AI-tech-tutor,c2ed44015bf75d197fb2aba33a2dc3f910d1fb75,200,1,3,2024-01-26T06:35:06.000Z,2024-01-26T06:37:19.000Z,abebf04e6465a9ecf408acec62f6bc25ac25d4e5,2024-01-26T06:35:26.000Z,2,200,2,0,RESOLVED,True,0.0015393518518518519
pranaymachi/StudyAssistant,c480550b6ebd909f9d6dbfeed387b8acca9a1895,200,1,5,2026-08-24T07:59:12.000Z,2026-08-24T08:13:48.000Z,7c2ca950fab2d0b4edb9fac3650751adc9ff92a4,2026-08-24T08:01:15.000Z,2,200,3,2,RESOLVED,True,0.010138888888888888
praneeth300/AI-Quiz-Generator,60695faebe0978c5629a56b17eac1796e6160cac,200,1,7,2025-07-29T11:43:00.000Z,2025-07-29T12:46:38.000Z,be814572c39665055a621763ac45204d2e8893f8,2025-07-29T11:43:00.000Z,1,200,3,0,RESOLVED,True,0.044189814814814814
prasanth22118131/StudyAssistant,1b641269d55fc1239aaf51f587a7208d7a5a52b9,200,1,3,2026-04-02T13:08:47.000Z,2026-04-02T13:19:19.000Z,5b8f555ce35a4748bb55f8ec34009035df656aae,2026-04-02T13:18:42.000Z,2,200,3,2,RESOLVED,True,0.007314814814814815
pratikshahp/Education-Chatbot-Guardrail,3f2e3d404b9be110a032a8e4b1a1c8d96cdc12ec,200,1,14,2025-01-24T11:21:59.000Z,2025-01-24T14:03:29.000Z,8ccc56337366064885d7c40f09f8786d53a8081e,2025-01-24T11:40:54.000Z,2,200,2,1,RESOLVED,True,0.11215277777777778
provokingdiaries/AI_TUTOR,2d00e365a42a2eb6a35f7cae9612aaa42848a1ed,200,1,4,2026-07-02T09:39:22.000Z,2026-07-02T09:52:43.000Z,6cac7de538ac669726209d91aa0a9381f48787c0,2026-07-02T09:42:44.000Z,2,200,2,0,RESOLVED,True,0.009270833333333334
pseudolab/AI_Tutor_BERT,3c61bbdb4cc23aabcb7572a2ac3e816213613f2c,200,1,75,2023-11-09T16:04:29.000Z,2023-11-10T14:37:41.000Z,e15f1e01aac2a420514c83052dfda01e961ea4b9,2023-11-10T01:40:27.000Z,2,200,2,0,RESOLVED,True,0.9397222222222222
pydeoxy/quiz_generator,15a9593e258144ea396674bf6d75c17f934930bc,200,1,6,2024-09-04T12:27:28.000Z,2024-09-04T13:44:09.000Z,ac035ed62ab307532f1c35e72509279f40ae59d8,2024-09-04T12:39:23.000Z,2,200,2,0,RESOLVED,True,0.053252314814814815
qhaData/quiz-generator-pipeline,246f845d6bde3150011bf0ebb781ec394b870f57,200,1,23,2025-10-26T09:42:02.000Z,2025-10-26T10:44:31.000Z,6676d10963d2e08b26ef83f5251e4d214c4a4ef3,2025-10-26T09:42:39.000Z,2,200,2,1,RESOLVED,True,0.0433912037037037
rachapich/PISA-Teaching-Assistant-ChatBot-Guru,6f93f255eacc96903106bd8fb8ad8ad8b6fde95b,200,1,3,2025-09-11T09:29:59.000Z,2025-09-11T09:37:40.000Z,151cc933b48b3082efca6cbb6c763d686406daf7,2025-09-11T09:35:07.000Z,2,200,2,1,RESOLVED,True,0.005335648148148148
ramashandoubeh/Education-chatbot,f8661b65a5367cbd04f98fdb0f99e7e21f2c820e,200,1,2,2025-10-13T14:56:18.000Z,2025-10-13T14:56:19.000Z,f0e1a9fc2807e77157adbcf3cef49adb8ac2771e,2025-10-13T14:56:18.000Z,1,200,2,1,RESOLVED,True,1.1574074074074073e-05
rcventura108000/Sophia-Ai-english-tutor,1abab357dba9e0ec92b4c96a738667e51ff704f8,200,1,24,2025-07-27T22:34:33.000Z,2025-08-16T12:33:42.000Z,fc80cd6b8991897877ddf499db2c64972584395a,2025-07-27T22:34:33.000Z,1,200,3,1,RESOLVED,True,19.582743055555557
rexiy/study_assistant,0f1bfd2766c897443f61caab9d00fa0a3cd225cd,200,1,3,2026-02-19T08:55:05.000Z,2026-02-19T09:00:53.000Z,1db32839ec86d8fd9689ccfcd78e8fc3d6df2c35,2026-02-19T08:59:41.000Z,2,200,3,2,RESOLVED,True,0.004027777777777778
